"seller_id","total_sales","cnt_approved_order"
"c0098efcf800861dcae589affca31408","1376.74","9"
"b586cd24c010a13916af621b0325fbba","1372.93","7"
"5d9f3746e112e696f98ea22c56b3e912","1370.41","1"
"8fdca8e349553f99bc738833a62c8802","1370.22","29"
"725af026f869236a8dd0ceb98564d156","1362.67","8"
"d4910f1cdcfdabd48d6b316e395d4a23","1361.92","12"
"5f26c1408a65b42a7224cd463bdf3292","1357.09","10"
"c88f62b4c386a59281014d677864d016","1350.50","1"
"f9d010e39375d9c91dce3f40b73a2f84","1350.14","5"
"d1b9d4be4b6f9ebd85f8acd6745ba612","1348.53","11"
"7c5b05cbdb5542049f38d90d7815b97d","1345.46","24"
"a066df7361163e7ddc5d7452dd17448b","1344.62","17"
"9ed65337433adfbedefd23dd76eaa494","1343.65","6"
"90d4125885ab6c86e8820a722be71974","1342.95","5"
"5b2e94f2c22b39ccc24d34ad0f669672","1340.14","10"
"3f2af2670e104d1bcb54022274daeac5","1334.18","7"
"ef2fbc2b607d8492bcffe657a4645434","1333.69","22"
"9d7a1d34a5052409006425275ba1c2b4","1331.87","16"
"6bef34c5be6f2bbd70aa5165f6df94b1","1330.88","2"
"abc015ebac1d283a323ca9db35ede4b9","1329.65","13"
"bb5d956dece964a06c12bceb66b923ae","1328.50","2"
"f5fea3ffed6c2e889bab72705557c63a","1328.18","3"
"700f03c207639c22d933381ff60b35c2","1326.31","4"
"45a3d05fb00435e52a28859dd03703b3","1323.79","1"
"00720abe85ba0859807595bbf045a33b","1323.48","26"
"4eeb99008a0f59d2c7759c59f9a346eb","1320.95","2"
"5b07547f10dd980738a1a27f685af669","1320.07","14"
"89f69225956f951295ca4c7fb1266553","1318.71","12"
"76ea5315acb3f5f7ade3cd261faf922a","1311.08","15"
"4091f77d8c768fc3e81c20761471761d","1309.87","8"
"b18871c324516afa228a13e8f1ef0ae9","1308.40","23"
"c878515173c84a492ebe50d6b493230b","1308.04","10"
"c1ed9e3daf6154542826a6996af0fb8c","1300.64","17"
"119d1aef1b4144adba89163f6cd9f5d4","1298.24","4"
"4ebdc7e6cd6102a022dadc49156d4ea8","1297.90","32"
"4fb41dff7c50136976d1a5cf004a42e2","1296.77","3"
"b5e3e38609125694d2ea2417522a60b7","1296.18","17"
"1cbd32d00d01bb8087a5eb088612fd9c","1289.53","12"
"dbec9a0a7efeff029d4d9dce7dc4cc95","1288.59","3"
"3dbbce181edfaa4a597ec858c382d2ec","1288.57","20"
"432c67955c0acd1fd6b0b5d678766a71","1288.41","3"
"577719699805dd125d5b6fdde5943bba","1287.36","8"
"5fd924b4836098a5be0ecf81ba054ce0","1284.34","7"
"734def04b237117a09321dd6d8f3f2a2","1281.23","2"
"4a1f694197d05fe70026b016a7316b41","1278.75","23"
"e84ad2127668df3aafc6b73531a0beb8","1273.73","23"
"de9727ca376d1be6ec121b110aa7954c","1270.09","12"
"9bc484c87d79cd4874e05ca182658045","1269.87","9"
"c8e135e7b21ecbc36c1153a29d2f5a06","1267.48","7"
"596849622429351f47b32e6cae1055ff","1265.19","14"
"9c4d31c7e46ab03a43fc06e3142afd4e","1262.72","2"
"04fdea0c111866e6cf812f1570d6b5bd","1261.95","10"
"327b89b872c14d1c0be7235ef4871685","1258.80","3"
"6c6cc59a5c00cacc5054ca06d65cc282","1255.71","1"
"1b65c144b17e607c0f37f10bb7dfec8d","1254.35","5"
"03a2a6dcbe45d639c4dc2a0d24769c40","1250.66","9"
"7238f877570096ae403c51898fa64566","1249.52","3"
"980640c45d7a4635885491d077167e4d","1246.66","14"
"76c47a299e4a8fe992316a85865acbe9","1246.34","10"
"457fe919b032a3f7dadba6fb92cf7855","1246.11","12"
"226b05fe067266c59c15dae208213d06","1245.58","11"
"83645b1645cdee8953ee54c29ceed564","1245.10","14"
"26785a546900236d66f2e4197c211158","1244.65","15"
"8fbd63429be6d3e5e6d1a709b6464802","1240.97","8"
"a20d8058c866dbaeca014d2cd20ac62e","1238.90","2"
"41da412d33e8da4f22baf55cb1bde82c","1237.06","21"
"08d2d642cf72b622b14dde1d2f5eb2f5","1235.26","21"
"5b664594895aefb418afaee6d40a9a23","1235.18","22"
"343e716476e3748b069f980efbaa294e","1234.70","24"
"71dc18fd8cbf5fd77f45dd8b427abb34","1229.40","9"
"4b39558c138930b9e5489c93b6df5fe3","1229.10","5"
"6a8a889bde935bafa76d7848782dfaf9","1228.62","30"
"1d2732ef8321502ee8488e8bed1ab8cd","1228.18","5"
"f0563bacf40c311f1c4d3d6b67b8a7a7","1227.78","1"
"1710c3aaa9c6b44ec3883ee0fe300e21","1226.55","2"
"fb3cfbc8a86f5d7fbb4d36b8df63f60d","1225.06","15"
"3c3017960b2dbd72711a61f0400aab8f","1222.89","10"
"4200ddf1967c5e41e48db62bc6d4b5ac","1222.73","42"
"3d4b1ae7539303b5704493798893e82c","1221.69","9"
"9261d76c62caaf0b24677c2ceb7f8f20","1216.24","7"
"fe87f472055fbcf1d7e691c00b1560dc","1215.96","6"
"3d4824f20035949c710eaf111f869d39","1214.58","10"
"b2eecf5ea250510da76590ca79d60e5d","1213.15","11"
"713e3a23ca5e47786eb6f0d99f94cfac","1213.03","4"
"bf00385a5f7fc1ef39a13c2e9ee50a5f","1213.03","29"
"18e694e0e48ed6f7aa3f24aade5fd697","1205.77","34"
"e250d617a0ad591ba9bd663e584a895d","1204.91","20"
"2d42ebcda99fd55f6f4bc2f1ca035d50","1203.97","11"
"10089e9f2fd0c668a8fd4e52e1698888","1199.31","3"
"10076e5788b8ee532724bcd460baf762","1198.78","26"
"c03121937e54a93fcc1825c3098bbb6e","1197.94","7"
"48328ec9a579151d9cc6a86d4a59336c","1196.78","1"
"9485a23c0430ba1d58d359391606fce6","1195.15","5"
"365e445f796710c3431557e85caa25db","1194.30","5"
"557f22c76691849db52d2abccf0015d0","1192.56","14"
"28f10b1c5e5abb9d4857745bede6147c","1185.42","28"
"eb72802c83dc7547529c9546d1a9b8ef","1181.63","8"
"167fd940acebc789debd6eb418c46e38","1178.48","5"
"3d5d0dc7073a299e31fa718ce1bc00b6","1178.13","24"
"8f2b51a30523cdecddc2f179f351c7d6","1176.23","8"
"e21a1e8be4715b0fcfd5385643bc49c4","1175.89","24"
"51e4e89242cbb846c2deff3dc015650e","1175.75","16"
"39f776d2974049026ff531fc42ef2a3e","1174.41","4"
"edd066cd02126d7800f9b66e980e9931","1173.93","6"
"7df1fc11cc5cbc518b39faa60cf5d67c","1171.96","5"
"05730013efda596306417c3b09302475","1168.67","4"
"e58a5b390e28abc0b216cfb0e07d27d7","1167.23","7"
"55dedd83e501d8248880557d9073cbfd","1166.09","9"
"d66c11a9572221d92fbb8c4897db5f9b","1164.38","16"
"8b655f0855926bcb49f5835d38dfddf6","1162.81","5"
"82cb9f452fe8334df74b22d37824b431","1155.26","18"
"515d781150feed28a6ac091bb0e3cb8c","1154.72","6"
"278b6e0b20c4f61fefaa0577943d7a35","1152.62","2"
"db46ca7bce82b11f7e247539271fc390","1149.86","16"
"e1dc0754bada9ee4cfe9713f22f61292","1149.78","12"
"05a940b4ecae36cadfd8e93bd9c43257","1148.94","10"
"f8201cab383e484733266d1906e2fdfa","1144.83","10"
"70849ca4f400aaabb62cb7462a6f1428","1143.24","12"
"1bc2e21de46adfea6b98cc96b00f3b40","1142.55","5"
"c54679b132454625907c773d273d4126","1139.93","8"
"c4fabeea6e569d42d02993bb1f4f1cbc","1136.52","11"
"33cbbec1e7e1044aaf11d152172c776f","1129.50","16"
"07017df32dc5f2f1d2801e579548d620","1128.24","9"
"2379bdc3888025689a9deb7b141507d5","1125.61","9"
"6cf476a4ca74498db55cbccdaa9dcfb6","1125.50","7"
"633ecdf879b94b5337cca303328e4a25","1125.49","6"
"d1582f4043306e6b91afa6a8a884f898","1121.92","9"
"daf565f087a52def0fd5c5825b3661bc","1121.83","9"
"9c690ceacd5c66731bf443ea810195cb","1121.02","12"
"ddd51ae8cda92f3995a51fc0f0f3eec7","1119.62","25"
"a2deecd5398f5df4987110c80a1972a3","1119.53","16"
"7aa538dd6e114e503a2e6154ea352253","1118.60","5"
"9198786624eaeb375793215cad26cfa6","1118.37","10"
"bfd938b22bc99bce1ae60dc602889f52","1118.26","12"
"e0eabded302882513ced4ea3eb0c7059","1117.19","8"
"7ecef8194babfec876ca720714327841","1114.26","8"
"d9442042130b7fe579d1295f9f4a248f","1111.04","22"
"41c9d3997dd3c072c31139dc5bb5761f","1110.54","3"
"b45d7ebfb7378630f1bcd74b6ff86ff7","1110.01","5"
"7994081388d55b9cf976c050653dd359","1109.65","6"
"670a9dda115b5a88b18cfadee8de2332","1101.99","11"
"f0e103c63864d5405b958d984b6e94c9","1101.41","11"
"91543f9849d68d023e17194926598543","1100.57","6"
"7a9c12e235c36247c3c81f50d6ea9cea","1099.59","5"
"7d7d2b7a51328016102d4528c411d630","1098.85","7"
"6025c79c035c3d772133b8b8238463b2","1098.33","4"
"17adeba047385fb0c67d8e90b4296d21","1097.31","3"
"ffad1e7127fb622cb64a900751590acd","1090.83","15"
"b7d5b4b87af9d42b601865d3f3810bff","1090.02","2"
"4221a7df464f1fe2955934e30ff3a5a1","1089.04","5"
"ef9952469137ff190bacafe117f51537","1086.60","5"
"a13aaf2d2886ab9fb30fb9a920160b8f","1085.83","4"
"a0d7fbb07bb5ebc3b05980e750db56f3","1085.18","4"
"1f867308a0ce13133a4e639ff4de0c02","1084.92","13"
"8e670472e453ba34a379331513d6aab1","1083.96","1"
"77dcbb67ccb3659bd58eaf5661560a30","1082.56","2"
"3d621842b2ed28e2b474132480edac3c","1080.70","10"
"cb4a705d00e100b9732d0ca34817d441","1080.56","2"
"8602a61d680a10a82cceeeda0d99ea3d","1079.90","19"
"010da0602d7774602cd1b3f5fb7b709e","1079.75","5"
"dc7192adf8ba09569261f4a8d576afe0","1078.43","8"
"5a05a16bb50629ee31afab8a6d4c2674","1075.48","15"
"79a679c36c08d606b3fd47ead9de109b","1072.22","7"
"68f86ba270525243e68ae74044f992b9","1071.31","12"
"4f1f1c8666cdb6442f775c4e8caed465","1070.39","2"
"ae45df84722b1d15c5f32b23a095746c","1065.49","12"
"13511db12ac61e2f89c53b72a944a60b","1063.97","6"
"e644cbadf7eeb30d0d29f335ce7d52ec","1063.59","10"
"c37b2059d4f90d4feead554e5246565e","1061.28","16"
"9d681c7e12db302cb261e721040dde65","1058.68","14"
"8a43128d7f9a3db592b866e6861a6cce","1058.49","4"
"6b9b80d53ba3676eafe60268a810b5a1","1055.66","10"
"80f2cf9abf6b5a0e5c612b5eea6646e6","1054.78","7"
"6e4f5ff6b086632ba8dcb558fb10249e","1053.25","5"
"b81e3a6c866a764974fe849821abeebd","1053.01","11"
"1bb3812d5f0747a3ab7348f199001a10","1049.57","9"
"74636e24f01da9268b0ed88dacd8513e","1048.61","4"
"e3a386fc36e22064434e1fa256f6a9fa","1047.15","17"
"dff87e4de60c9736ce8df835951b09bc","1043.43","2"
"a67780aba9dd436e7ac0aa1f889e73ec","1041.04","6"
"9e9b539eb2806acee3f5c28085c1db9f","1039.47","3"
"28872dc528e978a639754bc8c2ce5a4c","1038.90","1"
"caa9bc43a9fe8cf9c564ddd8a03cc4a6","1037.74","14"
"ab3e0c171fe84a7ba7de130f19cfb485","1035.70","10"
"e8dba4d70f7f2b20e775d09cae01142d","1032.39","9"
"d8cf3b6a2151949f930d0252b180ec42","1030.18","19"
"0791d9fc1e30678ecf03d3e55fa108d3","1028.99","11"
"48985c61529077fa4f1e38bcff0f2ed3","1027.37","7"
"a99504ac23ed125aaf5302af6cc30af9","1025.24","1"
"0ff83046c3fa22efee8ecf291888b191","1023.38","11"
"4ef4c39cf3c24f326434cf0b2e48046a","1017.17","9"
"63a79f5a7eb5cb48a7e5787b141c7993","1015.93","11"
"3f9c56764fabca627406093dcb3ef0b4","1014.95","7"
"808d4348b916efa08e766ebad39f61eb","1014.92","21"
"cac63f48c38cd7d002a7e846dcd99a23","1014.62","10"
"528bcf6680c36dddf07620bd35b33a6f","1013.84","2"
"bd4431c1a8dfa744b59e1e2a8bc99b9e","1013.59","7"
"cb6c9f5888a7a090c75beaf615925792","1008.97","11"
"1cbd50a8c52e6cf8e315c5709fab386f","1006.66","9"
"134a288e7de827ec5ec62e3ec9c3a295","1004.00","9"
"f783a638e9c6af4a7d0dbfde811e7a81","1002.90","5"
"c6a7539d424a8402232c2228d7a03c5e","1001.32","15"
"d4f117125b59ce73c3302f88ee40c458","998.61","17"
"eddd1991bd6d9309995a480c39b95137","998.41","3"
"e51f22821f0c12a16ad5c020cdcd55e9","996.84","4"
"340636a908b13bbe0f4fb63fbe1d0c03","993.15","6"
"fe1b067411b8c5066e962aa146ccee03","990.88","8"
"0aa2205ca24f113f4658a5c536667426","988.10","11"
"69b5eaa096c3f9d1e5c398c597f567d6","987.02","2"
"d9e7e7778b32987280a6f2cb9a39c57d","986.39","13"
"6f83d9e4da896daae20b9b6b2d3ff8d2","985.04","11"
"b19c48688808720822399ffa9f2dbe2f","984.81","1"
"da6a60cc8cc724fe51be021ff8be779c","984.58","13"
"39c763cca83e654764b7a4a650fb9b7c","984.21","11"
"160e4f13fd3a64b1b86807be88b5ffb0","980.45","4"
"e9729944ba65dc3ce425e0c5a22ae7b2","978.43","4"
"297d5eccd19fa9a83b2630071ff105e4","976.73","8"
"5c3460cd3e8a984382ae254e7dd20d9f","974.30","10"
"ca77545ca4d2dfd1431bf61334e2fa3c","973.71","10"
"efff9341f3f8f5237b44ff67ed36a7bf","972.65","5"
"41c2bad7229b0c25e6becf179ebf63ff","971.92","23"
"ac6417315ae5da8f9a38ee11de6f7780","971.43","8"
"c8025364abeecb115431bf95c11a747f","971.28","2"
"c89cf7c468a48af70aada384e722f9e2","971.01","14"
"8d46553a36e68f95350a200c12f8f2e2","969.60","16"
"562f8cfc51f265411f487d07e9c40e7f","966.25","13"
"e8a85b5f3df47be0984c55fd4064dbb4","965.99","14"
"d0d70d21e2234dd7cd3cf63fe414148a","964.99","9"
"b2c97074649f92197d9387d9033dda5f","964.08","11"
"87d3c3aeb3ead335511b3ce315eb341e","963.06","15"
"40536e7ca18e1bce252828e5876466cc","963.00","4"
"ba5daa4041e1f15cdf34b76e3e18a450","959.35","15"
"0aa124728afc1131dff5655f4c6f487b","958.78","2"
"3492e68f37fd1df87f4f2f2ea247f445","957.26","9"
"6861de0f40cacb0602e473c51639f980","949.73","8"
"7dc9a3355bae96dd82008b313d3a456c","949.62","1"
"a1544b9ea0b2390e020537d4daa89049","948.53","8"
"6d22a1fcebb6dd08c9cd90b92a93e8d0","946.43","13"
"8a40ae794fa3f9892cee24bd5af0488b","946.26","6"
"1961c3e1272bfeceb05d0b78b5bbfdaf","945.43","4"
"2dd1fb6f0e42a2243b8a01e40cd41216","942.73","5"
"a247197e2e9c19a6a53a6888cb8b660f","941.07","2"
"e5cbe890e679490127e9a390b46bbd20","937.71","2"
"2b03ac196f5ed62ac483960fe0fa3b65","935.19","7"
"a72c2f59332659e361d647515c698798","933.93","6"
"0d33a55da925bbf1ff02af5f6059fc7f","932.91","24"
"5a413ade68e8f8d93071a7f52a64cb9e","932.67","14"
"6e864f5c4669eff3d98140a07cc50202","932.36","13"
"eba88037e1dca898cd02881f67ced679","931.57","6"
"52a52b9f656520e99716f5bc40f661c8","931.22","8"
"2c43fb513632d29b3b58df74816f1b06","930.17","3"
"1430239a858e7682bbc43b20758af153","929.54","23"
"e1c76f339ebd5460999f25a2aa8c92c5","928.70","1"
"5962468f885ea01a1b6a97a218797b0a","928.04","9"
"11eac105f3f90a9b87b19c89d91e24f3","927.83","5"
"32e5635e63cb374eb63afdd242fb6134","927.82","1"
"75a4764c108403a7a0575140cb22287c","927.05","9"
"1cd9e0cc1839d55516843def5600816d","926.72","5"
"14ee35374a7876217954b5fa08e50463","923.05","6"
"134b867a0f7f8bbe6abf10f91874891e","922.84","1"
"9c7fd21e0aa159b20da593371f08ff7c","921.80","8"
"4deebb3199eeafb282ae33229144f94b","921.49","5"
"a3b42d266fa8afc874b909422ce88582","921.24","6"
"024b564ae893ce8e9bfa02c10a401ece","918.40","8"
"c8cc60ffd415254af5d9b9f34f32c369","916.23","9"
"638cba8be1fb599bbb76fd6948351eb3","913.87","26"
"ba6b4a237f92479743cf0ca06b67a9ac","913.71","8"
"a1bea7061f61f6fdd9a85a6325ba1033","910.88","9"
"1099a00e0ee3a50935e6c2447ca090c5","910.83","3"
"39d61be7a92eb77b7da367bd4845bc0e","909.62","14"
"7c51de0ab286204ce75ff42bf7c10d92","908.64","4"
"4c61e37f664c3c88aff092aa5ac779d7","908.17","8"
"d29ba1220fb8634fa3a107e54497b8a4","907.86","9"
"25be943a321c8938947bdaabca979a90","907.55","5"
"c00396cbdd2e088fe4281baa5920aef1","905.85","3"
"dc64d75cc406bb0697be983831430e60","905.55","4"
"49383af7ab774e4e8f3000f49c83dc4b","902.23","12"
"59cea8e446d3834393058e7e0666b6fb","901.14","10"
"b16d3dadc47d4eb18be3d88bad0775ce","900.54","11"
"28ea411b354f14b1a494be4e79f0ce02","896.93","6"
"71271995e85f5b8530be99ed54a91b89","896.83","8"
"365e4bce19bda0082c3d15d83fdb8bcd","895.02","7"
"ef30892870c278497523264be1be2241","892.54","9"
"0d4c8269e7f0401201794deef160edd6","892.03","4"
"253f95b3a0e6983ae18aed49fbc2b845","890.94","5"
"07de60b03d150fb3ea09eab5da5e4c8b","889.00","9"
"312ba1d77e9c332ef21f9598b7f64cd7","888.05","10"
"5acd070dd3fe441bbb2ec1f1ede515ee","886.37","8"
"400f221ab83037c0ea78f1267da9624d","885.80","1"
"5f06030071324cc52bf0304014ac7234","884.31","4"
"fd435faa3c0422b60440ea3480d0e77c","882.87","1"
"7a91bf945c6fae0779f1c61ce97fe45c","882.07","5"
"5996cddab893a4652a15592fb58ab8db","880.75","1"
"f435898e493ba0356019a0b1cb8b55b1","880.68","12"
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7","880.23","12"
"6e1862e15f33d9994bc25922a85e1efc","879.96","14"
"014d9a685fd57276679edd00e07089e5","876.81","12"
"ba6ce6de456f6c11d08c17701ba5c26f","874.51","7"
"7210cd29727d674c00741e5e387b3ccd","874.18","13"
"b7cc6c5e001441ae8cdd5c69a480cbe4","872.30","6"
"c7fdb77fdbff3c41981bc52f787e959e","871.88","12"
"e560e4022d8f7aebf155db95946c5c0f","870.21","2"
"70bf57d811208f8923b41bbd499a67a4","869.73","7"
"f19516b9ff26bfeb091b30108db4ddbd","869.44","5"
"c6218512d16fcac0af02fe92691cf274","868.64","8"
"68ca56ce86830f3d31b1b7ec6a54da3e","862.96","6"
"458c6fa920810ce2492da71bc26d9eec","862.37","2"
"fe1bbc5feda5c8979a8a1b3b2512d5a6","862.25","10"
"9aa388272ee334b6ae07bc73706e254a","861.46","7"
"7bcd7c5f8631701474db233ccf1c094b","860.94","11"
"bc503e244f187939d10c92a5c8e378ce","859.80","16"
"aac51c486b672a9850d59f3e84b1cf88","859.57","13"
"52956b80ae65fda598f06f6b9943e7a9","858.85","3"
"3d68c634a99a1ba46dbca3967a69c623","857.70","2"
"6b15924333bd1a741595fe981ea04822","854.46","21"
"89a51f50b8095ea78d5768f34c13a76f","854.26","11"
"bdae679a9b282249bc23b9b69dae9a99","851.98","12"
"3969863bb8af7f72580b3b1ffd3a17b3","850.02","13"
"4a1917ef994878940e1fb03eeb787ad7","846.62","3"
"be8e909810184b9b19e886129149d8e5","846.08","15"
"6bb62a4912377c7bfe7cb17b406bc7e6","845.39","6"
"8bd0e3abda539b9479c4b44a691be1ec","845.34","13"
"9dc79dd988ac42f4d56c340d7048420a","843.93","4"
"da03c298e3999e9d828591fc2179d109","842.48","5"
"21c62b998a043ebe31161d38f84929fc","841.33","4"
"2ba91c7ad80ff88b23b7db823b43c233","840.33","6"
"c522be04e020c1e7b79f3acff36513d5","838.30","7"
"e73bf2cea7fe4b0b4d287a7568ed1099","837.83","5"
"236585a4ddb5fea9fa40233e2249ed91","837.67","11"
"851773c885feb5e2da3b4f82bc2b17ce","837.13","10"
"7354220fb240bde543b3c40c060d41e7","837.13","7"
"43402bdf22aa2310e8f99e2f94f78628","837.10","5"
"5f7300535881cef3b625fd683cf7d145","836.83","11"
"6524b847b982cd56bb5d4b02b776ee42","834.94","2"
"ac51cac5e20d69ff485a54746488ef48","833.77","4"
"f9eedec3129e8cc6b6429c42d0808c5b","833.15","2"
"ba6b68b55fe8704377a7d43c8e5c0185","832.22","5"
"2305ab43e846518f58dd9d59f3f54e96","831.26","3"
"11742f81550ac064cc9a40f67151d9ad","831.01","2"
"ad273c9eb54ecb4532de4bf75bae9e4e","829.75","11"
"de09d00cfc265b8804c7df34075a68fa","827.97","3"
"b0b346d3a89f5eb4c2968af3f083cd43","826.60","12"
"55c26bcb609f480eb7868594245febb5","826.23","6"
"bd1d49a326abfa9b1036772e40445430","826.20","13"
"a56e351445e5863fc8960640ba9190c7","825.98","4"
"94231344608e603693b0a8891143f65d","824.18","3"
"83d7070a0b9a8b4625fa8682b819fabb","822.40","2"
"5ef131ac72773e5b3f6c0d63cf424657","821.99","11"
"13f57c12a00ed4610db646b913a7f5c6","821.15","13"
"0d83f8e03188682112cc0d93523705cc","820.57","8"
"2063dd1b9f568df1c16741ea7d3e6adb","820.27","3"
"9535a841eecebed61a9fb1ac1cbb5597","818.33","2"
"ed8cb7b190ceb6067227478e48cf8dde","816.21","17"
"8e29d051f810eb22959ede205b462b9f","813.28","2"
"191d55f7edb8524d525ed01b20fe32e8","812.80","3"
"a254c682cc01e119f83530446f1df9a9","809.42","7"
"38102b031c2a15e54623d711bfc753d3","809.41","11"
"8c0de775f52fe41590b376a3b7c50f68","808.03","9"
"0a85ebe4e328db81ac9109781205e2f7","805.65","12"
"38e6dada03429a47197d5d584d793b41","803.05","12"
"d79e8478eed9999493990b44955fb22e","802.61","5"
"fac35d150712afb921ec59ac5f39bb11","800.64","6"
"179d859f51292aac5c10806a356f7af9","800.27","19"
"73b8eb4a9a729d4019b24ed1be748cbf","797.98","8"
"8d899e15a5925f097cca50faa49b15e3","795.98","10"
"8759e7aedd644f487315e5860962f162","793.34","3"
"56db5c0782e8f7ddc9343f9576ff6d16","791.95","2"
"2059c39f76271d4ca3f15b5ffaccc8b8","791.29","12"
"1d29dfba02015238dfbe2449a5eaa361","789.92","12"
"cf654707ed6a99f112c7ec3d6f314b8b","789.54","4"
"b7ed9fb14c8eadb37adb9c45d67ab0fb","787.75","11"
"e4ebd3f87bf70440014f07ddda7fbe03","787.26","7"
"8c91bfea4263b8fba54081460693e2a1","785.75","2"
"5bba18b40e8c973b0f32e748004775b0","784.80","1"
"6824a69c9ea0313eba299dd4a2dba09a","784.08","7"
"0b36063d5818f81ccb94b54adfaebbf5","783.00","15"
"d558ebe531605a1285ab2b1bc3256dfb","782.23","3"
"2aa3443d7bf9d9bb11133f420d75e083","781.12","10"
"b4b447d715f9ab302a188fb43d3e96b3","779.66","5"
"48fb026ed7455a42f5d3e9390ed5088e","779.14","11"
"7b98de631987e26dd6d803490c43a13c","778.63","8"
"d94ba08b99bedd6a5f6c875ecc4a6fac","778.27","10"
"c447f8dd3ed213f291d65ef074a268eb","777.23","8"
"89dda63a3c907c468ec88c310ed91213","777.13","2"
"525e75a6fb1454a2325ab1734bcec221","777.07","11"
"da4d149c0ddbac90557103ac0a0ec356","775.98","1"
"c33a5c3c983090c8b78a28e65052a20d","774.16","9"
"b64d51f0435e884e8de603b1655155ae","773.54","23"
"54aa8463e87776b5612f4bdc4bd5d4de","772.83","7"
"26af45f5dfd967225a832838aa4e24a3","771.61","11"
"b0398568231ba5e6734af1881671a317","770.12","4"
"228e4c1a0be164f613d41c24345f9d2c","769.44","5"
"f3295428338a40977a03f555246a70f4","769.38","7"
"8132b9bd16876e1b0f8808d43825dd48","768.94","3"
"768a86e36ad6aae3d03ee3c6433d61df","767.70","17"
"61c36f0fc4a47f9532e5512b66668e62","767.69","1"
"1352e06ae67b410cdae0b2a22361167b","765.22","4"
"9cad4b68bb993ee401a3c5aaa2bc26dd","763.33","7"
"9d5604a1f112324ad6b2aa552122e0fb","761.98","17"
"2fb25ab44bdbeae6a4d816e0d0c9d500","761.29","5"
"72c38a04bd6a1c3dbc5298425a0db86d","760.65","5"
"07d75e33f2750d97d467fb57e4dfdd8a","759.59","2"
"299c89a525fee36c567f4fe72f038100","757.75","2"
"01c97ebb5cdac52891c0ed1c37ba0012","756.00","12"
"acf974e4d5950ad143a247471b831eb9","753.62","12"
"6c99c983ce3b6ba0ab813e6790e81691","752.51","9"
"0570350b23eda5444f8d1d9544932058","751.76","11"
"3d3ccf2b2f8134b10dce9dd446f0e075","750.53","3"
"6e0908ef4d4efadbc3cc2b74ea477cb0","750.28","11"
"262237171f48e85819065498cac80d7b","749.00","10"
"02b72cdeb9cfcc429f1af6f4e3f3b737","748.64","4"
"b6dc74ed30f124f95227bed4e43a3bed","747.59","13"
"916748bc99315c2d202898ae58b1617e","746.51","32"
"95b293867b5862941c9cd74f756a3c68","746.22","9"
"26bad72add1f86e08a776ce4ffdaf1ca","745.92","7"
"aae5e7b457a3c72ee230a47d98fceda5","745.57","7"
"d9cd369bffa979d1634f8e1318bf2f1b","744.81","3"
"f52c2422904463fdd7741f99045fecb6","744.80","13"
"270d3ef21830ad0ecf3a6c53d08a533a","743.67","18"
"3ef37b7ca6dd2b80bd8af81a62504996","740.97","2"
"4e6015589b781adaa5ce7f1892d06bb1","740.50","3"
"6d988d6174a2c27441597174f8905515","737.20","23"
"11938fcc75f6902fea1d0a6f72b54a57","737.14","2"
"c84592044b180dec206770c38603814b","736.20","15"
"328acb143b4a73aad6bee8e734f5d20d","734.75","2"
"b274baf5bbd142410eb2958cf685d684","734.57","7"
"be3b4b0f050a6aa1b2d901c4b77e979f","733.72","8"
"39a5005f2605cbdb4f9ac14485cabfd1","733.66","8"
"8a207b6080964f3c1fc9d35bd6096ba4","730.04","3"
"eb5b6204dde3a6e03b5f1bb8479f055b","727.33","21"
"b12cfd255810394b60caef18ae163547","726.15","2"
"2f74af7a0ee5636f12c2336f9fffed47","724.47","13"
"c157bdeedcbc9a8e3c8bf0d87ff24428","722.97","10"
"1d503743d2526f03f0c2c89540ee008c","720.53","17"
"9c1c0c36cd23c20897e473901a8fb149","717.04","7"
"385799a1cddbd26dfeb9157356a42282","716.54","7"
"1b4b28463457a256e9a784ebe2a8f630","715.34","1"
"5d043cd5512d4bd2f88e5ccdd5736c38","714.91","1"
"5a6a02f419701fc8c605af71d4fc57a4","714.41","11"
"768de2a4fc06aacecb9a586ccc30746a","713.53","14"
"eebb3372362aa9a46975164bed19a7e7","711.32","8"
"a513150f33f99a06569e9cd5c4bb889b","711.25","2"
"cb9fb4ca75d7ba8437480e8dde64fe98","705.56","10"
"4de6e4ba574aa9dfdc824bc44dc47fdd","704.42","14"
"e601b04acf48b4576e73ddca9481f0dc","702.94","16"
"3f9be91358837bff69df67edfa3e42e8","702.06","7"
"89ad3263c0931c47f976d7c5778e60f6","699.74","6"
"b44dbfbf62e52125f3c15d230569ea91","699.06","8"
"5882f40daf39bc2a465e0cb453ddc222","698.90","1"
"6650fcccd8cd2f7e55ffa524f30c4c59","695.70","3"
"6e4a902d1054e4e17aa6eab87fac1c75","695.70","8"
"c53bcd3be457a342a97e39e5a9f0be22","695.59","5"
"b26741d31a563d769b4af0465ab20c56","695.03","2"
"af7cdac9d9897cddead9c6b08976c642","694.01","6"
"c458e2045a8aa8964f8879af03fdcce6","691.70","9"
"4be6b962d83299498bae2190f95d6566","691.09","12"
"3be5841cdcc46de4ed3f9116f104b2c5","687.95","4"
"6179a28a13a726c29b3bf54c070dccab","686.24","2"
"70b52a4cfc823994561b00bad161b4ed","685.35","10"
